Country,Year,Merchandise imports (current US$) [TM.VAL.MRCH.CD.WT],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Population, total [SP.POP.TOTL]",Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN],Food imports (current US$),Food imports per capita (current US$),Food imports (% GDP)
Sri Lanka,2010,13511500000,56728002830.3556,2808.54596562183,20198353,15.3506273599079,2074100015.733956,102.6865911163131,3.6562189963509324
Sri Lanka,2011,20269000000,65289915890.3862,3213.87453874078,20315017,13.2981796641977,2695408036.136232,132.68057005003894,4.128368063241945
Sri Lanka,2012,19190000000,68436230407.5235,3350.61103586406,20425000,11.5023180626092,2207294836.2147055,108.0682906347469,3.225330827064443
Sri Lanka,2013,18002800000,74294206490.5894,3609.14289485496,20585000,12.0983205806854,2178036457.499631,105.80696903082978,2.9316370150282385
Sri Lanka,2014,19417000000,79359306575.5208,3820.67818475378,20771000,13.2102376757051,2565031849.491659,123.491013889156,3.2321752295689414
Sri Lanka,2015,18934600000,80554807486.3911,3842.16385988701,20966000,13.1495251007149,2489809979.7199636,118.75464941905769,3.0908272980983678
Sri Lanka,2016,19182800000,81788375089.9849,3857.39636324977,21203000,12.1666655188236,2333907113.1448936,110.07438160377747,2.8535927148290834
Sri Lanka,2017,20859000000,87174682200.4324,4065.22487411082,21444000,13.3750456337582,2789900768.745623,130.10169598701842,3.2003566842160334
Guyana,1987,265000000,354591846.938775,468.104341006904,757506,,,,
Guyana,1988,216000000,413799990,551.196087546671,750731,,,,
Guyana,1989,258000000,379779389.705882,509.316368216132,745665,,,,
Guyana,1990,311000000,396582263.291139,533.536205388525,743309,,,,
Guyana,1991,307000000,336708419.499106,452.389353462305,744289,8.30326764484831,25491031.66968431,34.24883569377528,7.57065466542395
Guyana,1992,442000000,368281378.896883,492.266597824564,748134,6.88649188903137,30438294.149518654,40.68561801698446,8.264956061772873
Guyana,1993,484000000,442273433.179724,586.971233867904,753484,,,,
Guyana,1994,506000000,540874934.201012,713.233520233631,758342,,,,
Guyana,1995,527000000,621626785.915493,816.542932880453,761291,,,,
Guyana,1996,597000000,705406001.424501,925.898558168093,761861,,,,
Guyana,1997,630000000,749138009.564539,985.04688901466,760510,14.1148794028582,88923740.23800665,116.92645755875222,11.870141296087285
Guyana,1998,540000000,717530683.169567,946.670347422484,757952,16.8609659449836,91049216.10291144,120.12530622376013,12.689243573629124
Guyana,1999,480000000,694754988.258295,919.866576622509,755278,16.7216201433399,80263776.68803152,106.27050792957232,11.55281761837328
Guyana,2000,573000000,712667896.727512,946.059937166567,753301,13.9488997381156,79927195.49940239,106.1026010842975,11.215209197217774
Guyana,2001,584000000,696281471.678532,925.582504627414,752263,15.9164152699113,92951865.17628199,123.56298950803374,13.349754223992502
Guyana,2002,563000000,722460886.371384,960.86748271194,751884,15.6963253770352,88370311.87270817,117.53184250856272,12.231847223806804
Guyana,2003,576105000,741929342.788749,986.79581727476,751857,13.9954842528053,80628684.55462396,107.23938801477404,10.867434390929802
Guyana,2004,651296000,785918769.587635,1045.58860960609,751652,12.7084278286404,82769482.11082178,110.11675896667845,10.531556862326909
Guyana,2005,788285000,824880550.343965,1098.45521561333,750946,15.1232087032836,119213985.72667913,158.7517421048639,14.452272595949603
Guyana,2006,889427000,1458449453.33968,1945.63434859303,749601,12.6692959503182,112684138.89203665,150.32549168429156,7.726297173618396
Guyana,2007,1059420000,1740334781.83731,2327.05832416815,747869,13.9315458091902,147593582.6117228,197.35218682914092,8.480758078965989
Guyana,2008,1312230000,1922598121.23066,2576.1249570967,746314,14.3022993247846,187679062.42962098,251.4746640551041,9.7617416951124
Guyana,2009,1160670000,2061323853.88576,2764.30629479659,745693,14.3340211216266,166370682.95238346,223.10881683532426,8.071059898655005
Guyana,2010,1397100000,2273225041.96217,3044.94912901667,746556,14.7977600432898,206739505.5648018,276.9243105203117,9.094546371280131
Guyana,2011,1770500000,2576024115.57832,3438.82541126461,749100,13.8309475787058,244876926.88098618,326.8948429862317,9.506002890272287
Guyana,2012,1996700000,2861562265.88301,3799.75629224491,753091,13.7078197122576,273704036.1946475,363.4408540198296,9.564846428745765
Guyana,2013,1874900000,2990006533.77749,3944.17817327896,758081,14.5200256201631,272235960.3524379,359.1119687110453,9.104861721104758
Guyana,2014,1791300000,3077086275.94585,4030.80232062103,763393,14.6633058517319,262663797.72207353,344.07415017176413,8.536120672837963
Guyana,2015,1491600000,3166029055.69007,4119.67648694763,768514,11.6855948177894,174302332.3021467,226.8043683031756,5.505392693376772
Guyana,2016,1447800000,3504024213.07506,4531.24352689057,773303,16.2864461105641,235795166.78874704,304.91950346597264,6.729267620608649
Guyana,2017,1630000000,3675631961.25908,4725.31906329949,777859,14.9130561474931,243082815.20413753,312.50241393894976,6.613361124460079
